x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-6.475336869557697,14.587566693623861,-6.893549894481972,13.601490069853273,-5.914648762856228,15.909575818864802,1.0710972141515036,1.4359941783366668,2.5070913924881704
-7.252853552500406,14.917325655619303,-7.390551932772099,13.821580450600123,-7.089983210937069,16.213378633553646,1.1043633452138715,1.30624655780348,2.4106099030173516
-8.107509295145668,15.024727185567219,-7.883999772285399,13.84233136112868,-8.333697559837407,16.221293919216897,1.2033355277971793,1.2177573974980902,2.4210929252952695
-8.916201591491697,14.871859232584633,-8.189610554042398,13.791085973841238,-9.612996749235528,15.908312387794336,1.3023077103804874,1.248902972532053,2.5512106829125405
-9.561168034871418,14.438255945841469,-8.362456475648461,13.827294667355389,-10.796169900728804,15.067713727483317,1.345430446371747,1.3861625833720597,2.7315930297438067
-9.993653615315754,13.589715321858723,-8.76852634189112,13.30226082727615,-11.476797466725534,13.937708853182613,1.2583985547292253,1.523422194212066,2.7818207489412914
-10.252681414286293,12.485742251078285,-9.11805225870031,12.382652799118604,-11.766167266658957,12.623253636451818,1.1393027498479538,1.5197199763244402,2.659022726172394
-10.371132214864094,11.182042121887207,-9.344942142997361,11.221852570041566,-11.780717430295349,11.12735808169181,1.026961993152669,1.4106455344325406,2.4376075275852096
-10.325167655944824,9.997218132019043,-9.351305442548334,10.145051959947937,-11.591553040048453,9.804978823018335,0.9850190106600083,1.2808933964215623,2.2659124070815704
-10.151464144388834,8.852938175201416,-9.199349967152342,9.123304233294725,-11.324382635246048,8.519871662361277,0.9897571479224774,1.219291223691147,2.2090483716136244
-9.898101170857746,7.960701624552408,-8.93742227660019,8.316963364575082,-11.006727661107384,7.549574446873747,1.0246103480230455,1.1824035906192325,2.207013938642278
-9.559432983398438,7.047464688618978,-8.478543086206386,7.305252348485524,-10.595683639311375,6.800323298624557,1.1112054028987237,1.0653141736259624,2.176519576524686
-9.32715892791748,6.073551972707112,-7.98904415156269,6.199037087931876,-10.225214114434593,5.989334564343021,1.3439857398209263,0.9019953935036751,2.2459811333246016
-9.20836893717448,4.806830883026122,-7.657947305797979,4.6690678083703645,-9.946932217192645,4.872456095048487,1.5565300831589406,0.7414731195695301,2.298003202728471
-9.339656829833984,3.3292826414108276,-7.9004517904560325,3.16567306390205,-10.112342429529068,3.4171219423125736,1.4484747975796792,0.7776623809591525,2.2261371785388318
-9.522850036621094,1.7178086042404173,-8.347907730003353,1.61289483915993,-10.392882892493043,1.7954961827190703,1.1796170234375132,0.8734944362424858,2.053111459679999
-9.678537686665853,-0.025756756464640262,-8.630897264110459,-0.0717384778154401,-10.609148174065133,0.01508843354182221,1.048649023110415,0.9315064190890954,1.9801554421995105
-9.760774930318197,-1.899437387784322,-8.57514517220338,-1.9458743696196037,-10.620626756891028,-1.8657599911279794,1.186538796925483,0.8605110869164805,2.0470498838419635
