95.05241412,26.30908687,1.1,1.1
95.35007729,26.06911236,1.1,1.1
95.6261455,25.80378867,1.1,1.1
95.87836633,25.51537306,1.1,1.1
96.10448748,25.20612285,1.1,1.1
96.30227023,24.87830318,1.1,1.1
96.47981649,24.53993701,1.1,1.1
96.6739009,24.21501412,1.1,1.1
96.92234038,23.92908423,1.1,1.1
97.22653338,23.69659586,1.1,1.1
97.56842268,23.52508702,1.1,1.1
97.93395545,23.41418443,1.1,1.1
98.31167347,23.35907574,1.1,1.1
98.69296209,23.35336665,1.1,1.1
99.07130531,23.38957411,1.1,1.1
99.44543065,23.45787021,1.1,1.1
99.8168621,23.54717707,1.1,1.1
100.1871501,23.64640501,1.1,1.1
100.5578324,23.74455074,1.1,1.1
100.9297194,23.83559328,1.1,1.1
101.3025114,23.92111794,1.1,1.1
101.675815,24.00335111,1.1,1.1
102.0492365,24.08451927,1.1,1.1
102.4224453,24.16651232,1.1,1.1
102.7954105,24.24961348,1.1,1.1
103.1681905,24.33362698,1.1,1.1
103.5408436,24.41835711,1.1,1.1
103.9134281,24.50360777,1.1,1.1
104.2860026,24.58918326,1.1,1.1
104.6586255,24.67488772,1.1,1.1
105.031355,24.76052521,1.1,1.1
105.4042466,24.84590637,1.1,1.1
105.7772981,24.93096461,1.1,1.1
106.1504562,25.01574221,1.1,1.1
106.5236658,25.10028549,1.1,1.1
106.896872,25.18464049,1.1,1.1
107.2700195,25.26885351,1.1,1.1
107.6430534,25.35297068,1.1,1.1
108.0159185,25.43703822,1.1,1.1
108.3885598,25.52110225,1.1,1.1
108.7609369,25.60521345,1.1,1.1
109.1331365,25.68946134,1.1,1.1
109.5053114,25.77395547,1.1,1.1
109.8776149,25.85880562,1.1,1.1
110.2501999,25.94412164,1.1,1.1
110.6232199,26.0300131,1.1,1.1
110.9968279,26.11658991,1.1,1.1
111.3711772,26.20396178,1.1,1.1
111.746303,26.29245729,1.1,1.1
112.116072,26.39384879,1.1,1.1
112.4652786,26.53673782,1.1,1.1
112.7815618,26.74269924,1.1,1.1
113.0689374,26.99489661,1.1,1.1
113.3355471,27.2689637,1.1,1.1
113.5869703,27.55625329,1.1,1.1
113.8280625,27.85255875,1.1,1.1
114.063679,28.15367348,1.1,1.1
114.2985254,28.45552045,1.1,1.1
114.5347,28.75627786,1.1,1.1
114.7720887,29.05603725,1.1,1.1
115.0105071,29.35495089,1.1,1.1
115.2497711,29.65317099,1.1,1.1
115.4896964,29.95084968,1.1,1.1
115.7300988,30.24813925,1.1,1.1
115.970794,30.54519191,1.1,1.1
116.2115979,30.84215979,1.1,1.1
116.4523751,31.13915472,1.1,1.1
